Item;Oracion;Lenguaje
1175;Pero otros son como lo sembrado en buen terreno: oyen la palabra, la aceptan y producen una cosecha que rinde el treinta, el sesenta y hasta el ciento por uno».;Esp
1176;También les dijo: «¿Acaso se trae una lámpara para ponerla debajo de un cajón o debajo de la cama? ¿No es, por el contrario, para ponerla en una repisa?;Esp
1177;"No hay nada escondido que no esté destinado a descubrirse; tampoco hay nada oculto que no esté destinado a ser revelado.";Esp
1178;El que tenga oídos para oír, que oiga.;Esp
1179;»Prestad mucha atención —añadió—. Con la medida que medís a otros, se os medirá a vosotros, y aún más se os añadirá.;Esp
1180;"Al que tiene, se le dará más; al que no tiene, hasta lo poco que tiene se le quitará».";Esp
1181;Jesús continuó: «El reino de Dios se parece a quien esparce semilla en la tierra.;Esp
1182;Sin que este sepa cómo, y ya sea que duerma o esté despierto, día y noche brota y crece la semilla.;Esp
1183;"La tierra da fruto por sí sola; primero el tallo, luego la espiga, y después el grano lleno en la espiga.";Esp
1184;Tan pronto como el grano está maduro, se le mete la hoz, pues ha llegado el tiempo de la cosecha».;Esp
1185;También dijo: «¿Con qué vamos a comparar el reino de Dios? ¿Qué parábola podemos usar para describirlo?;Esp
1186;Es como un grano de mostaza: cuando se siembra en la tierra, es la semilla más pequeña que hay,;Esp
1187;pero una vez sembrada crece hasta convertirse en la más grande de las hortalizas, y echa ramas tan grandes que las aves pueden anidar bajo su sombra».;Esp
1188;Y con muchas parábolas semejantes les enseñaba Jesús la palabra hasta donde podían entender.;Esp
1189;No les decía nada sin emplear parábolas. Pero, cuando estaba a solas con sus discípulos, les explicaba todo.;Esp
1190;Ese día al anochecer, les dijo a sus discípulos: ?Crucemos al otro lado.;Esp
1191;Dejaron a la multitud y se fueron con él en la barca donde estaba. También lo acompañaban otras barcas.;Esp
1192;Se desató entonces una fuerte tormenta, y las olas azotaban la barca, tanto que ya comenzaba a inundarse.;Esp
1193;Jesús, mientras tanto, estaba en la popa, durmiendo sobre un cabezal, así que los discípulos lo despertaron. ?¡Maestro! —dijeron—, ¿no te importa que nos ahoguemos?;Esp
1194;Él se levantó, reprendió al viento y ordenó al mar: ?¡Silencio! ¡Cálmate! El viento se calmó y todo quedó completamente tranquilo.;Esp
1195;?¿Por qué tenéis tanto miedo? —dijo a sus discípulos—. ¿Aún no tenéis fe?;Esp
1196;Ellos estaban espantados y se decían unos a otros: ?¿Quién es este, que hasta el viento y el mar le obedecen?;Esp
1197;Cruzaron el lago hasta llegar a la región de los gerasenos.;Esp
1198;Tan pronto como desembarcó Jesús, un hombre poseído por un espíritu maligno le salió al encuentro de entre los sepulcros.;Esp
1199;Este hombre vivía en los sepulcros, y ya nadie podía sujetarlo, ni siquiera con cadenas.;Esp
1200;Muchas veces lo habían atado con cadenas y grilletes, pero él los destrozaba, y nadie tenía fuerza para dominarlo.;Esp
1201;Noche y día andaba por los sepulcros y por las colinas, gritando y golpeándose con piedras.;Esp
1202;Cuando vio a Jesús desde lejos, corrió y se postró delante de él.;Esp
1203;?¿Por qué te entrometes, Jesús, Hijo del Dios Altísimo? —gritó con fuerza—. ¡Te ruego por Dios que no me atormentes!;Esp
1204;Es que Jesús le había dicho: «¡Sal de este hombre, espíritu maligno!»;Esp
1205;?¿Cómo te llamas? —le preguntó Jesús. ?Me llamo Legión —respondió—, porque somos muchos.;Esp
1206;Y con insistencia le suplicaba a Jesús que no los expulsara de aquella región.;Esp
1207;Como en una colina estaba paciendo una gran piara de cerdos, los demonios le rogaron a Jesús:;Esp
1208;"?Mándanos a los cerdos; déjanos entrar en ellos.";Esp
1209;Así que él les dio permiso. Cuando los espíritus malignos salieron del hombre, entraron en los cerdos, que eran unos dos mil, y la piara se precipitó al lago por el despeñadero y allí se ahogó.;Esp
1210;Los que cuidaban los cerdos salieron huyendo y dieron la noticia en el pueblo y por los campos, y la gente fue a ver lo que había pasado.;Esp
1211;Llegaron adonde estaba Jesús y, cuando vieron al que había estado poseído por la legión de demonios, sentado, vestido y en su sano juicio, tuvieron miedo.;Esp
1212;Los que habían presenciado estos hechos le contaron a la gente lo que había sucedido con el endemoniado y con los cerdos.;Esp
1213;Entonces la gente comenzó a suplicarle a Jesús que se fuera de la región.;Esp
1214;Mientras subía Jesús a la barca, el que había estado endemoniado le rogaba que le permitiera acompañarlo.;Esp
1215;Jesús no se lo permitió, sino que le dijo: ?Vete a tu casa, a los de tu familia, y diles todo lo que el Señor ha hecho por ti y cómo ha tenido compasión de ti.;Esp
1216;Así que el hombre se fue y se puso a proclamar en Decápolis lo mucho que Jesús había hecho por él. Y toda la gente se quedó asombrada.;Esp
1217;Jesús regresó en la barca al otro lado del lago, y se reunió alrededor de él una gran multitud, por lo que él se quedó en la orilla.;Esp
1218;Llegó entonces uno de los jefes de la sinagoga, llamado Jairo. Al ver a Jesús, se arrojó a sus pies,;Esp
1219;suplicándole con insistencia: ?Mi hijita se está muriendo. Ven y pon tus manos sobre ella para que sane y viva.;Esp
1220;Jesús se fue con él, y lo seguía una gran multitud, que lo apretujaba.;Esp
1221;Había entre la gente una mujer que hacía doce años que padecía de hemorragias.;Esp
1222;Había sufrido mucho a manos de varios médicos, y se había gastado todo lo que tenía sin que le hubiera servido de nada, pues, en vez de mejorar, iba de mal en peor.;Esp
1223;Cuando oyó hablar de Jesús, se le acercó por detrás entre la gente y tocó su manto.;Esp
1224;Pensaba: «Si logro tocar siquiera su ropa, quedaré sana».;Esp
1225;Al instante cesó su hemorragia, y se dio cuenta de que su cuerpo había quedado libre de esa aflicción.;Esp
1226;Al momento también Jesús se dio cuenta de que de él había salido poder, así que se volvió hacia la gente y preguntó: ?¿Quién me ha tocado la ropa?;Esp
1227;?Ves que te apretuja la gente —le contestaron sus discípulos—, y aun así preguntas: “¿Quién me ha tocado?”;Esp
1228;Pero Jesús seguía mirando a su alrededor para ver quién lo había hecho.;Esp
1229;La mujer, sabiendo lo que le había sucedido, se acercó temblando de miedo y, arrojándose a sus pies, le confesó toda la verdad.;Esp
1230;?¡Hija, tu fe te ha sanado! —le dijo Jesús—. Vete en paz y queda sana de tu aflicción.;Esp
1231;Todavía estaba hablando Jesús cuando llegaron unos hombres de la casa de Jairo, jefe de la sinagoga, para decirle: ?Tu hija ha muerto. ¿Para qué sigues molestando al Maestro?;Esp
1232;"Sin hacer caso de la noticia, Jesús le dijo al jefe de la sinagoga: ?No tengas miedo; cree nada más.";Esp
1233;No dejó que nadie lo acompañara, excepto Pedro, Jacobo y Juan, el hermano de Jacobo.;Esp
1234;Cuando llegaron a la casa del jefe de la sinagoga, Jesús notó el alboroto, y que la gente lloraba y daba grandes alaridos.;Esp
1235;Entró y les dijo: ?¿Por qué tanto alboroto y llanto? La niña no está muerta, sino dormida.;Esp
1236;Entonces empezaron a burlarse de él, pero él los sacó a todos, tomó consigo al padre y a la madre de la niña y a los discípulos que estaban con él, y entró adonde estaba la niña.;Esp
1237;La tomó de la mano y le dijo: ? Talita cum (que significa: Niña, a ti te digo, ¡levántate!).;Esp
1238;Salió Jesús de allí y fue a su tierra, en compañía de sus discípulos.;Esp
1239;Cuando llegó el sábado , comenzó a enseñar en la sinagoga. ?¿De dónde sacó este tales cosas? —decían maravillados muchos de los que le oían—. ¿Qué sabiduría es esta que se le ha dado? ¿Cómo se explican estos milagros que vienen de sus manos?;Esp
1240;¿No es acaso el carpintero, el hijo de María y hermano de Jacobo , de José, de Judas y de Simón? ¿No están sus hermanas aquí con nosotros? Y se escandalizaban a causa de él. Por tanto, Jesús les dijo:;Esp
1241;?En todas partes se honra a un profeta, menos en su tierra, entre sus familiares y en su propia casa.;Esp
1242;En efecto, no pudo hacer allí ningún milagro, excepto sanar a unos pocos enfermos al imponerles las manos.;Esp
1243;Y se quedó asombrado de su incredulidad. Jesús recorría los alrededores, enseñando de pueblo en pueblo.;Esp
1244;Reunió a los doce y comenzó a enviarlos de dos en dos, dándoles autoridad sobre los espíritus malignos .;Esp
1245;Les ordenó que no llevaran nada para el camino, ni pan, ni bolsa, ni dinero en el cinturón, sino solo un bastón.;Esp
1246;«Llevad sandalias —dijo—, pero no dos mudas de ropa».;Esp
1247;Y añadió: «Cuando entréis en una casa, quedaos allí hasta que salgáis del pueblo.;Esp
1248;Y, si en algún lugar no os reciben bien o no os escuchan, al salir de allí sacudíos el polvo de los pies, como un testimonio contra ellos».;Esp
1249;Los doce salieron y exhortaban a la gente a que se arrepintiera .;Esp
1250;También expulsaban a muchos demonios y sanaban a muchos enfermos, ungiéndolos con aceite.;Esp
1251;El rey Herodes se enteró de esto, pues el nombre de Jesús se había hecho famoso. Algunos decían: «Juan el Bautista ha resucitado , y por eso tiene poder para realizar milagros».;Esp
1252;Otros decían: «Es Elías». Otros, en fin, afirmaban: «Es un profeta, como los de antes».;Esp
1253;Pero, cuando Herodes oyó esto, exclamó: «¡Juan, al que yo mandé que le cortaran la cabeza, ha resucitado!»;Esp
1254;En efecto, Herodes mismo había mandado que arrestaran a Juan y que lo encadenaran en la cárcel. Herodes se había casado con Herodías, esposa de Felipe su hermano,;Esp
1255;y Juan le había estado diciendo a Herodes: «La ley te prohíbe tener a la esposa de tu hermano».;Esp
1256;Por eso Herodías le guardaba rencor a Juan y deseaba matarlo. Pero no había logrado hacerlo,;Esp
1257;ya que Herodes temía a Juan y lo protegía, pues sabía que era un hombre justo y santo . Cuando Herodes oía a Juan, se quedaba muy desconcertado, pero lo escuchaba con gusto.;Esp
1258;Por fin se presentó la oportunidad. En su cumpleaños, Herodes dio un banquete a sus altos oficiales, a los comandantes militares y a los notables de Galilea.;Esp
1259;La hija de Herodías entró en el banquete y bailó, y esto agradó a Herodes y a los invitados. ?Pídeme lo que quieras y te lo daré —le dijo el rey a la muchacha.;Esp
1260;Y le prometió bajo juramento: ?Te daré cualquier cosa que me pidas, aun cuando sea la mitad de mi reino.;Esp
1261;Ella salió a preguntarle a su madre: ?¿Qué debo pedir? ?La cabeza de Juan el Bautista —contestó.;Esp
1262;En seguida se fue corriendo la muchacha a presentarle al rey su petición: ?Quiero que ahora mismo me des en una bandeja la cabeza de Juan el Bautista.;Esp
1263;El rey se quedó angustiado, pero, a causa de sus juramentos y en atención a los invitados, no quiso desairarla.;Esp
1264;Así que en seguida envió a un verdugo con la orden de llevarle la cabeza de Juan. El hombre fue, decapitó a Juan en la cárcel;Esp
1265;y volvió con la cabeza en una bandeja. Se la entregó a la muchacha, y ella se la dio a su madre.;Esp
1266;Al enterarse de esto, los discípulos de Juan fueron a recoger el cuerpo y le dieron sepultura.;Esp
1267;Los apóstoles se reunieron con Jesús y le contaron lo que habían hecho y enseñado.;Esp
1268;Y, como no tenían tiempo ni para comer, pues era tanta la gente que iba y venía, Jesús les dijo: ?Venid conmigo aparte vosotros solos, a un lugar tranquilo y descansad un poco.;Esp
1269;Así que se fueron solos en la barca a un lugar solitario.;Esp
1270;Pero muchos los vieron salir, los reconocieron y, desde todos los poblados, corrieron por tierra hasta allá y llegaron antes que ellos.;Esp
1271;Cuando Jesús desembarcó y vio tanta gente, tuvo compasión de ellos, porque eran como ovejas sin pastor. Así que comenzó a enseñarles muchas cosas.;Esp
1272;Cuando ya se hizo tarde, se le acercaron sus discípulos y le dijeron: ?Este es un lugar apartado y ya es muy tarde.;Esp
1273;Despide a la gente, para que vayan a los campos y pueblos cercanos y se compren algo de comer.;Esp
1274;?Dadles vosotros mismos de comer —contestó Jesús. ?¡Eso costaría casi un año de trabajo! —objetaron—. ¿Quieres que vayamos y gastemos todo ese dinero en pan para darles de comer?;Esp
1275;?¿Cuántos panes tenéis? —preguntó—. Id a ver. Después de averiguarlo, le dijeron: ?Cinco, y dos pescados.;Esp
1276;Entonces mandó que hicieran que la gente se sentara por grupos sobre la hierba verde.;Esp
1277;Así que se acomodaron en grupos de cien y de cincuenta.;Esp
1278;Jesús tomó los cinco panes y los dos pescados y, mirando al cielo, los bendijo. Después partió los panes y se los dio a los discípulos para que se los repartieran a la gente. También repartió los dos pescados entre todos.;Esp
1279;Comieron todos hasta quedar satisfechos,;Esp
1280;y los discípulos recogieron doce canastas llenas de pedazos de pan y de pescado.;Esp
1281;Los que comieron fueron cinco mil.;Esp
1282;En seguida Jesús hizo que sus discípulos subieran a la barca y se adelantaran al otro lado, a Betsaida, mientras él despedía a la multitud.;Esp
1283;Cuando se despidió, fue a la montaña para orar.;Esp
1284;Al anochecer, la barca se hallaba en medio del lago, y Jesús estaba en tierra solo.;Esp
1285;En la madrugada, vio que los discípulos hacían grandes esfuerzos para remar, pues tenían el viento en contra. Se acercó a ellos caminando sobre el lago, e iba a pasarlos de largo.;Esp
1286;Los discípulos, al verlo caminar sobre el agua, creyeron que era un fantasma y se pusieron a gritar,;Esp
1287;llenos de miedo por lo que veían. Pero él habló en seguida con ellos y les dijo: «¡Calmaos! Soy yo. No tengáis miedo».;Esp
1288;Subió entonces a la barca con ellos, y el viento se calmó. Estaban sumamente asombrados,;Esp
1289;porque tenían la mente embotada y no habían comprendido lo de los panes.;Esp
