Item;Oracion;Lenguaje
1690;Je José, nikeraajatüjülia wane kuluulu kanüliasü “linoin”. Nüshakatirakalaka müliashii sünain nükoꞌoloin nia süka tü kuluutkot. Eejatüjaꞌa wane woowira akumajiruushi paala nütüma José suluꞌu wane ipa müleꞌo süpüla nüpüshi. Akumajuushi tü shirousekat süka wane ipa müleꞌo. Niꞌitaakalaka müliashii suluꞌu tü woowirakat sünain nüsürülüin tü woowirakat süka tü ipakat.;guc
1691;Eꞌnnüsü sütüma María Magdalena ooꞌulaka María tü niikat José eejachire niꞌitaanüin müliashii.;guc
1692;Je suwasajaapa aikat süchikijee tü kaꞌi neemeraakat oꞌu na judíokana, oꞌunüsü María Magdalena ooꞌulaka María tü niikat Jacobo ooꞌulaka Salomé eemüin tü woowirakat eejachire niꞌitaanüin Jesús. Nalüꞌüjüin wane wunuꞌu jemeta eejuut ayalajuushi paala natüma süpüla neꞌitaainjatüin shia naaꞌu müliashii.;guc
1693;Aashajaajiraashii naya wopuluꞌu sünain maa: —¿Jarai cheje aakatüinjachika wamüin tü shirousekat soꞌuluꞌujee tü woowirakat?;guc
1694;Shiasa nantapa chamüin, nanta anainrü süsünneꞌeruushin tü ipa müleꞌo shirousesükat tü woowirakat.;guc
1695;Je nekerolapa suluꞌumüin tü woowirakat, neꞌrakalaka wane jimaꞌai joyotüin nekialuꞌujee sünain kasuuin maꞌi nüsheꞌin. Sainkuukalaka maꞌi naaꞌin na jieyuukana sütüma tü neꞌrakat.;guc
1696;Nümakalaka chi jimaꞌaikai namüin: —Nnojo jainkuuin aaꞌin. Tatüjaa aaꞌut sünain jüchajaain nüchiki Jesús chi Nazaretjeꞌewaikai, chi akachennakai paala süpüla ouktaa. Nnojoishi nia yaaya. Osoꞌiraaitpa naaꞌin nüchikua. Jürütkaa jümaala jiꞌrajaaiwa tü nüchikanainkat eejachire nia süpütüin wayuu.;guc
1697;Anakaja jooluꞌu müleka juꞌunüle süpüla jüküjainjatüin nüchiki nümüin Pedro je namüin na waneeirua nikirajüinkana. Meena jia namüin: “Oꞌuneechi jooluꞌu nia jüpüleerua Galileamüin. Jiꞌreechi nia chaꞌaya maa aka tü nümakat paala jümüin”, meena jia —nümakalaka namüin.;guc
1698;Nakutkujaakalaka na jieyuukana je ponosü maꞌi naaꞌin tü neꞌrakat. Napantajaakalaka yalajee suluꞌujee tü woowirakat. Nnojoliishii aküjayaain süchiki tü neꞌrakat sümüin wayuu süka mmolüin maꞌi naya.;guc
1699;Osoꞌiraasü naaꞌin Jesús soꞌu tü palajatkat kaꞌi suꞌttiakat semaana. Eeꞌiyataashi nia sümüin María Magdalena wattaꞌa maalü nnojoliiwaꞌaya shiꞌrüin nia wayuu. Tü Maríakat anülia, shia tü ayuꞌnnakat oulia akaratshisü yolujaa paala nütüma Jesús.;guc
1700;Süchikijee shiꞌrüin Jesús, oꞌunüsü María sünain aküjaa nüchiki namüin na wayuu nümaajanakana paala. Eejana naya süpüla sünain aꞌyalajaꞌalüin süka mojuin maꞌi naaꞌin.;guc
1701;Shiasaꞌa süküjapa namüin sünain shiꞌrüichipain Jesús sünain kataa oꞌu, nnojotsü noonooin amaa tü sünüikikat.;guc
1702;Je süchikijee tia, eeꞌiyataashi Jesús namüin wane piamashii noꞌuluku sünain waraittüin naya suluꞌu wopu. Mayaainje waraittüin nia namaa, nnojoishi nayaawatüin.;guc
1703;Oꞌunüshii naya süchikijee nayaawatapa Jesús sünain aküjaa nüchiki namüin na napüshikana. Otta müshiꞌiya naairua, nnojoliishii oonooin sümaa tü nanüikikat.;guc
1704;Je süchikijee mapa, eeꞌiyataashi Jesús namüin na nikirajüin polookana waneemüin. Ekaashii naya nüpüla. Nüchiajaain naya süka matsüin nanoula je süka manoujüinyeein naya, süka nnojoliin noonooin sümaa nanüiki na wayuu eꞌrüshiikana nia süchikijee susoꞌiraain naaꞌin.;guc
1705;Je shiasa mapa, nümakalaka Jesús namüin na nikirajüinkana: “Juꞌuna jumata sainküin mmakat süpüshua süpüla aküjaa tachiki tayakai, chi Oꞌtteꞌerüikai, sümüin wayuu süpüshuaꞌaleꞌeya.;guc
1706;Chi wayuu eekai nünoujain tanain sünain nuwoutisaajünüin, oꞌttaajeechi tatüma. Aluꞌusa chi eekai nnojolin nünoujain tanain, kasalajaneerü nümüin naainjala.;guc
1707;“Chi wayuu eekai nünoujain tanain, naaꞌinreerü tatüma kasa eekai isain süchiki wayuu, tü nütüjakat apüleerua Maleiwa nümüiwa. Ounteechi ayuꞌlaa yolujaa je aashajawaa süka pütchi waneejatü.;guc
1708;Müleka naapaale wane wüi ouktasiroꞌut, je müleka nüsüle wane emeneenajia, nnojoleechi ouktüin sütüma. Je niꞌitaapa najapü saaꞌu wayuu eekai ayuulin, aneerü”, nümakalaka Jesús namüin na nikirajüinkana.;guc
1709;Shiasa süchikijee naashajaain chi Senyotkai Jesús namüin, nuꞌuninnakalaka chaa iipünaamüin eemüin chi Maleiwakai sümaa nüikkalaain nikialuꞌujee.;guc
1710;Nayasaꞌa na nikirajüinkana, noꞌunakalaka sainküin mmakat süpüshua sünain aküjaa nüchiki sümüin wayuu. Je sütüjaanakalaka aaꞌut sütüma wayuu sünain pansaain nanüiki, süka nakaaliijünüin nütüma chi Senyotkai süpüla aaꞌinraa tü kasa anasü nütüjakat apüleerua Maleiwa nümüiwa.;guc
1711;Teófilo, pia kojutkai sütüma wayuu, tashajeerü jooluꞌu pümüin nüchiki Jesucristo, tü aküjünakat wamüin natüma na eꞌrapüꞌükana tü naaꞌinrakat kataiwaꞌaya noꞌu, na aneekajuushikana süpüla ekirajaa tü shiimainkat. Je wainma wayuu, maa aka wayakana, eekai naapajüin tü nüchikikat Cristo, nashajüin nüchiki sümüin wayuu, süka nayaawatüin saaꞌu sünain shikeraajüitpain wainma tü pütchi nüküjakat chi Maleiwakai paala. Otta tayakai, süchikijee taapüin nüchiki Cristo, tasakirapüꞌüin anainrü. Je jooluꞌu süka tatüjaain saaꞌu sünain shiimüin tü taapakat achiki, taloꞌirüin sukuaippa süpüla tashajüinjatüin pümüin, süpüla lotüin pikiiruꞌu sünain shiimüin süpüshua tü ekirajünakat anain pia.;guc
1712;Je paala sümaiwa, wanaa sümaa nuluwataain Herodes suluꞌu tü mmakat Judea, eeshi wane wayuu sacerdote judío kanüliashi Zacarías, ooꞌulaka tü nuꞌwayuusekat kanüliasü Elisabet. Nuuꞌuliwoꞌu naya Aarón, chi palajachikai sacerdote naꞌakajee na judíokana. Aꞌyataashi Zacarías nümüin Maleiwa namaa na waneeirua sacerdote aluwataaushikana nütüma Abías.;guc
1713;Otta Zacarías sümaa tü nuꞌwayuusekat, anashii naya noꞌuluꞌu Maleiwa sümaa lotüin nakuaippa nuꞌupala süka naaꞌinrüin waneepia süpüshua tü nuluwataakat anain.;guc
1714;Otta machooinsalii naya sünain laülaain süka maralüin Elisabet.;guc
1715;Alüꞌütsü nakalia na sacerdote aluwataaushikana nütüma Abías süpüla naꞌyataainjanain nümüin Maleiwa. Wanaa sümaa naꞌyataain sünain sacerdotein, aneekünüshi Zacarías naꞌakajee süpüla nikerolüin suluꞌumüin tü aꞌwaajüleekat chi Maleiwakai süpüla naꞌajüin wane wunuꞌu jemeta eejuut sünain aꞌwaajaa Maleiwa.;guc
1716;Je wanaa sümaa naꞌajüin tü wunuꞌukot, eesü jutkatüin süpüshua tü aꞌwaajüsükalüirua yaa anooipaꞌa sünain aashajawaa nümaa Maleiwa.;guc
1717;Antalaa müshi wane aapiee chajee eejee Maleiwa nünainmüin Zacarías. Shaꞌwatüshi chi aapieekai yaa nikialuꞌujee süꞌütpaꞌa tü aꞌajüleekat tü wunuꞌukot.;guc
1718;Otta niꞌrapa chi aapieekai, ayoꞌujaasü naaꞌin sümaa mmolüin maꞌi nia neema.;guc
1719;Nümakalaka joo chi aapieekai nümüin: —Zacarías, nnojo mmolüin pia teema. Naapüinjatü chi Maleiwakai jooluꞌu pümüin tü kasa püchuntakat nümüin. Kachonweerü pümüin tü puꞌwayuusekat wane joꞌuu toolo. Anakaja piꞌitaale nünülia Juain.;guc
1720;Talateerü maꞌi saaꞌin wayuu wainma saapapa nüchiki sünain niweetüin, je talateerü maꞌi paaꞌin nümaa weinshi.;guc
1721;Kojuteechi nia nütüma Maleiwa sümaa eeinjachin chi Naaꞌinkai suluꞌu naaꞌin waneepia, süpülapünaa jemelin nia je süpüla kaꞌikat süpüshua. Je süpüla sütüjaain naaꞌu wayuu sünain aneekuushin nütüma Maleiwa, anashi müleka nnojoire nüsüin wane asüüshi eekai jashüꞌüin.;guc
1722;Nükaaliijeerü chi püchonkai wainma tü wayuu Israelkalüirua süpüla sünoujainjatüin nünain chi Maleiwakai.;guc
1723;Oꞌuneechi nia nüpüleerua Maleiwa sünain katsüin naaꞌin nütüma chi Naaꞌinkai, maa aka naaꞌin Elías chi nünüikimaajachikai Maleiwa paala sümaiwa. Je sütüma nünüiki chi püchonkai, aijiraweerü wayuu wainma sümaa süchooin süchikua. Je na wayuukana ayouktapüꞌükana nünüiki Maleiwa, nayaawateerü aaꞌu sünain kekiin na nüchooinkana Maleiwa je oꞌtteena naya sünain naapüin nanüiki. Shiimüꞌinya sünain yapajeerüin saaꞌin wayuu wainma nüpüla Maleiwa sütüma nünüiki chi püchonkai, je kamaneejeena naya nümüin nüntapa nanainmüin —nümakalaka chi aapieekai nümüin Zacarías.;guc
1724;Nüsakirakalaka Zacarías chi aapieekai: —Laülaaichi maꞌi taya, je taꞌwayuuse, laülaairü. ¿Kaseerü tatüjaaka atüma saaꞌu sünain shiimüin tü püküjaitpakat tamüin süchiki sünain kachonweerüin tü taꞌwayuusekat?;guc
1725;Nüsouktakalaka chi aapieekai: —Taya Gabrielkai anülia, nümaꞌanajeejachikai Maleiwa. Aluwataaushi taya nütüma pünainmüin süpüla taküjainjatüin pümüin süchiki tü kasa anasü alateetkat jümüin.;guc
1726;Je süka nnojolin pünoujüin joo tanüiki, manüleechi pia. Je waneꞌereꞌeya paashajaain shikettaajapa sükaꞌiya tü taküjakat achiki pümüin —nümakalaka nümüin Zacarías.;guc
1727;Wanaa sümaa naashajaain, asukaasü tü wayuukolüirua yala anooipaꞌa nüpüla süka kamaꞌain maꞌi nia yala suluꞌu tü aꞌwaajüleekat.;guc
1728;Je nujuittaapa, isasü nüchiki naashajaain namaa na wayuukana süka manülin nia. Otta saaꞌu naashajaain namüin süka najapü, nayaawata aaꞌu sünain shiiꞌiyataain nümüin wane kasa yala suluꞌu tü aꞌwaajüleekat.;guc
1729;Shiasa kettaapa sükalia niꞌyataain Zacarías sünain sacerdotein nia, oꞌunüshi nipialuꞌumüin.;guc
1730;Shiasa süchikijee tia, ipootsü joo Elisabet tü nuꞌwayuusekat. Süsürülaakalaka maa aka jaꞌrai kashi.;guc
1731;Aꞌwaajüsü Maleiwa sünain: “Nümüliajüin taya chi Maleiwakai saaꞌu anamiain maꞌi nia tamüin. Nnojoleerü joo taya shimeꞌerainpalain wayuu saaꞌu maralüin taya”, sünain sümüin nümüin.;guc
1732;Shiasa maa aka aippirua kashi sünain ipoolüin Elisabet, aluwataanüshi chi aapieekai Gabriel nütüma Maleiwa sünainmüin wane majayülü kepiasü suluꞌu wane pueulo kanüliasü Nazaret suluꞌu tü mmakat Galilea. Otta sünülia tü majayütkat, María. Nnojoyülia shia nünainpünaain wayuu toolo. Achuntuushiirü shia nütüma wane wayuu José anüliai süpüla nuꞌwayuuse. Otta José, nuuꞌuliwoꞌu David chi sülaülakai mma paala sümaiwa.;guc
1733;Nüntakalaka joo chi aapieekai sünainmüin María sünain nümüin sümüin: —¿Jamayaa pia? Eeshi chi Maleiwakai pümaa süka kojutüin maꞌi pia nütüma.;guc
1734;“¿Jamaluꞌut cheje nünüiki tamüin makalaka jooluꞌu nüsaküin taya?”, majataasü saaꞌin María süka sainkuuin saaꞌin sütüma tü nümakat chi aapieekai sümüin.;guc
1735;Ayatshi chi aapieekai aashajaain sümüin: —María, Nnojo mmolüin pia neema Maleiwa, süka nüneeküin pia süpüla wane kasa anasü.;guc
1736;Ipooleerü joo pia. Jemeyuleerü pia nümaa wane joꞌuu toolo je piꞌitaajeerü nünülia chi joꞌuukai Jesúsüin.;guc
1737;Kojutshaateechi chi joꞌuukai nütüma chi Maleiwa Miyoꞌushikai maꞌi sümaa: “Pia Tachonka”, nümeechin nümüin. Aneekuushi chi joꞌuukai nütüma Maleiwa süpüla nuluwataainjatüin tü wayuu judíokalüirua, tü nuuꞌuliwoꞌukalüirua Jacob, maa aka nuluwataapüꞌüin paala sümaiwa chi putuushikai David. Müichia nnojolin ooꞌulaain suulia aluwatawaa —nümakalaka chi aapieekai sümüin María.;guc
1738;Otta sünüiki María nümüin: —¿Jamakuaippatkai taya kachoinjatüin sünain nnojolüin nünainpünaain taya wayuu toolo? —sümakalaka.;guc
1739;Asouktüshi joo chi aapieekai: —Chi Maleiwa Miyoꞌushikai maꞌi, nuluwataainjachi chi Naaꞌinkai pünainmüin. Niꞌitaweetkalaka pümüin kachonwaa, süpüla “Pia Tachon Maainjalasaikai”, süpüla nümünüinjachin chi joꞌuukai nütüma Maleiwa.;guc
1740;Soto paaꞌin sünain nnojolüin kasain isain nüchiki Maleiwa. Je wane kasaya: tü püüꞌitkat Elisabet, tü maratkat paala, aippiruairü kashi sünain ipoolüin shia. Mayaasüje laülaain, kachonsü. Shiimüin sünain nnojolüin kasain isain nüchiki Maleiwa —nümakalaka chi aapieekai sümüin María.;guc
1741;Sümakalaka joo María niꞌipajee: —Anuuitpaja joo taya nümüin Maleiwa. Anashi müleka naaꞌinrüle taka tü püküjakat achiki tamüin. Shiasa süchikijee tia, oꞌunüshi chi aapieekai sümaꞌanajee.;guc
1742;Je süchikijee maa aka palitchon kaꞌi, oꞌunüsü María sünain suwaꞌülaain chaa eemüin Elisabet eere kepiain shia nümaa Zacarías chi suꞌwayuusekai suluꞌu wane pueulo pasanain sünain uuchi suluꞌu tü mmakat Judea. Je süntaiwaꞌaya María nepialuꞌumüin, süsaküin Elizabet.;guc
1743;Je saapaiwaꞌaya Elisabet sünüiki María, akutulaashi chi süchonkai yaa süleꞌeruꞌu. Je Elisabet, wanaa sümaa tia, antüshi chi Naaꞌinkai Maleiwa saaꞌu süpüla sümüin;guc
1744;sümüin María, sünain emetuluin sünüiki: —Anataꞌaleesüjaꞌa maꞌi pia nütüma Maleiwa suulia jieyuu maleekalia. Je anataꞌaleeshijaꞌa maꞌi chi joꞌuu jemeyuleetkai amaa pia.;guc
1745;Atak, anasüja müin teꞌiyouin pia, pia niikat chi Tasenyotsekai.;guc
1746;Taapaiwaꞌaya pünüiki sünain püsaküin taya, akutulaashi chi tachonkai taleꞌeruꞌu süka talatüin naaꞌin.;guc
1747;Anataꞌaleesüjaꞌa maꞌi pia, süka pünoujain sünain shikettaajünüinjatüin süpüshua tü nüküjakat achiki Maleiwa pümüin —sümakalaka Elisabet sümüin María.;guc
1748;Eeꞌirajüsü joo María sünain suꞌwaajüin chi Maleiwakai: “Kojutüshi maꞌi chi Tamaleiwasekai tatüma süka süpüshua taaꞌin. Talatashaatasü maꞌi taaꞌin nümaa, süka niain oꞌtteꞌerüinjachin taya;guc
1749;je süka nükaaliijain taya nüchepchiakat saꞌakajee tamüliala. ‘Anataꞌaleesüjaꞌa maꞌi shia nütüma Maleiwa’, meerü tamüin wayuu jooluꞌu je watta kaꞌi,;guc
1750;süka naaꞌinrüin kasa anashaatasü maꞌi tamüin. Taꞌwaajüin chi Maleiwakai süka pülashin nia je süka maainjalain.;guc
1751;Nümüliajüin paala chi eekai kojutüin nia nütüma, je ayateechi nia amüliajüin na eekana kojutüin nia natüma.;guc
1752;Je süka pülashin maꞌi nia, naaꞌinrüin tü kasa ponokot saaꞌin wayuu. Na eekana pülain naaꞌin nuulia, maa aka na sülaülashiikana mma, mapülainsalii nütüma. Otta tü wayuu mapülainsatkalüirua, kojutshii naya nütüma.;guc
1753;Chi eekai alin jamü nümüin, emirashi kasa anasü nütüma, otta chi washitshikai, ajütünüshi nümaꞌanajee nütüma sünain majapuluꞌujanain.;guc
1754;Je waya nüchepchiakana Maleiwa, na nuuꞌuliwoꞌukana Israel, aaꞌinmajünüshii waya nütüma,;guc
1755;süka pansaain nünüiki namüin na watuushikana sünain nümüin namüin, ‘Tamüliajeena waneepia Abraham ooꞌulaka na nuuꞌuliwoꞌukana’ ”. Shia tü sümakat María sünain suꞌwaajüin chi Maleiwakai.;guc
1756;Je süchikijee maa aka apünüin kashi sünain chain María sümaꞌana Elisabet, aleꞌejüsü shipialuꞌumüin süchikua.;guc
1757;Shiasa kettaapa joo tü sükaliakat Elisabet jemeyulajatkat oꞌu shia, jemeyuttaalakalaka shia nümaa wane joꞌuu toolo.;guc
1758;Je na süpüshikana ooꞌulaka na wayuu kepiakana pejepünaa sünain, naapaiwaꞌaya süchiki, wanaawajiraasü naaꞌin sümaa Elisabet sünain talatüin maꞌi naaꞌin. Nayaawata aaꞌuchi chi Maleiwakai sünain nümüliajüin Elisabet, tü maratkat paala, sünain naapüin kachonwaa sümüin.;guc
1759;Je nakuaippa na judíokana nümüin wane joꞌuu toolo, oꞌyotoona atachi, süka shiain niyaawasein wane nüpüshikai Maleiwa. Je süntapa mekiisat kaꞌi nükalia chi süchonkai Elisabet, antüshii na süpüshikana ooꞌulaka na kepiakana pejepünaa sünain süpüla eꞌrajaa sukua tü oꞌyotoonookat ata. —Anasü Zacaríasüi nünülia wanaawaiwa nünülia nümaa chi nüshikai —müsü naashajiraala na wayuukana.;guc
1760;Otta sünüiki tü niikat: —Nnojo. Eꞌitaaneerü Juain nünülia —sümakalaka.;guc
1761;Nasouktakalaka joo na wayuukana: —Nnojoishi wayuu eekai Juain nünülia saꞌaka tü jüpüshikalüirua.;guc
1762;Aashajaashii joo na wayuukana süka najapü nümüin nüshi chi joꞌuukai sünain nasakirüin nia sünain tü nünüliainjatkat chi nüchonkai.;guc
1763;Nüsaajitkalaka joo Zacarías wane taapüla süpüla nüshajüinjatüin sünain. Otta tü wayuukolüirua, ainkuusü maꞌi saaꞌin sütüma tü nüshajakat: “Eꞌitaanüitpa Juainjatüin nünülia”, müsü tü nüshajakat.;guc
1764;Je wanaa sümaa yaain nüshajüin, kanüꞌiraa müshi. Nuꞌwaajakalaka joo chi Maleiwakai.;guc
1765;Ponusü maꞌi saaꞌin tü wayuu eꞌrajaasükalüirua nukua chi joꞌuukai tü neꞌrakat. Otta tü wayuu kepiasükalüirua saꞌakapünaa tü uuchikat yala suluꞌupünaa tü mmakat Judea, yootüshii maꞌi naya süchiki süpüshua tü alatakat.;guc
1766;“¿Wanewee cheje wayuu anashi chi joꞌuukai miyoꞌupa nia?”, müshii naya, süka nayaawatüin naaꞌu sünain naaꞌinmajünüin nütüma Maleiwa.;guc
1767;Otta Zacarías, chi nüshikai chi joꞌuukai, antüshi chi Naaꞌinkai Maleiwa naaꞌu süpüla nuuntüinjatüin nüküjain süchiki tü naaꞌinrüinjatkat chi joꞌuukai. Müshi nia namüin na wayuukana:;guc
1768;“Waya nuuꞌuliwoꞌukana Israel, anashii waꞌwaajüle chi Wamaleiwasekai. Sotüshii waya naaꞌin süpüla taashinjanain waya suulia waainjala;guc
1769;nütüma chi Oꞌtteꞌerüikai Pülashikai maꞌi, chi nuuꞌuliwoꞌukai David nüchepchiakai Maleiwa. Nia chi aküjünapüꞌükai achiki natüma na nünüikimaajanakana Maleiwa paala sümaiwa, na akatannakana suulia kaainjalaa.;guc
1770;Nikeraajüin chi Maleiwakai tü nümakat namüin na watuushikana sünain nümüliajüinjanain naya, tü pütchi eꞌitaanakat nütüma. Je jooluꞌu, watüjaa aaꞌulu sünain nuꞌtteꞌereenain waya noulia na waꞌünüükana je noulia na eekai kanain waya naaꞌin.;guc
1771;Pansaasü nünüiki chi Maleiwakai paala nümüin chi watuushikai Abraham sünain nümüin nümüin:;guc
1772;‘Piakai, namaa na püchooinkana, anajiraajeena jia tamaa je akatalaajeena jia suulia jaainjala. Takaaliijeena jia süpüla jiꞌyataainjanain tamüin waneepia sümaa nnojolüin mmolüin jaaꞌin neema na jüꞌünüükana, süka tajuittireenain jia namaꞌanajee’, müshi chi Maleiwakai nümüin”.;guc
1773;Aashajaashi joo Zacarías nümüin chi joꞌuukai: “Tachee, pieechi nünüikimaajachika chi Maleiwa Miyoꞌushikai maꞌi, süka puꞌunajachin nüpüleerua chi Senyotkai süpüla pikeraajüin tü nüpünakat nüpüleerua.;guc
1774;Paapireena na nüpüshikana Maleiwa sünain nümüliajüinapain naya. Je jooluꞌu, nülatireein naainjala noulia süpüla nuꞌtteꞌerüinjanain naya. Shiimüin sünain nüjütüinjachin chi Oꞌtteꞌerüikai wanainmüin chajee iipünaajee;guc
1775;süpüla nükaaliijainjanain waya mmotkana seema ouktaa saaliijee waainjala, je süpüla naapüinjatüin wane anaa wamüin”, müshi Zacarías nümüin chi nüchonkai.;guc
1776;Otta müshia chi joꞌuukai, ataralaashi joo nia sünain yalayalain maꞌi. Kepiashi nümüiwa chaꞌaya isashiipaꞌa kojuya juya süpülapünaa niweetüin sümüin tü wayuu Israelkalüirua.;guc
1777;Je tü wayuukolüirua sainküin mmakat süpüshua, aluwataanüshii naya nütüma chi sülaülashikai mma, Augusto Césarkai anülia, kepiakai Roma. Je chi sülaülashikai tü mmakat Siria eere kepiain María, nia Cirenio. Je soꞌu tü juya ipootkat oꞌu María, aapinnüsü wayuu süpüshua süpüla ayaawajünaa. Nnojotsü ayaawajünaajüin tü wayuukolüirua paalainka maa aka shiyaawajünüin jooluꞌu.;guc
